SubstitutionRate,Theta
0.00014255 ,91.23199999999999
1.3706105e-05 ,8.7719072
0.00015284 ,97.8176
6.92290613e-05 ,44.306599232
1.10688034e-05 ,7.084034175999999
0.00013057 ,83.56479999999999
1.67334488e-05 ,10.709407231999998
9.72715932e-05 ,62.253819648
9.68713738e-05 ,61.997679232
8.43081086e-05 ,53.957189504
3.70888603e-05 ,23.736870592000002
7.1108602e-05 ,45.509505280000006
8.85705864e-05 ,56.685175296
0.00014354 ,91.8656
0.000111 ,71.04
1.12139463e-05 ,7.176925632
7.68341796e-05 ,49.173874944
0.00012848 ,82.22719999999998
5.67929315e-05 ,36.34747616
0.00010625 ,68.0
1.81835641e-05 ,11.637481024
6.83050207e-05 ,43.715213248
3.91564588e-05 ,25.060133632000003
5.55340942e-06 ,3.5541820287999997
0.00015425 ,98.72
5.64247506e-05 ,36.111840384000004
0.00013639 ,87.2896
5.68714383e-05 ,36.397720512
8.53918515e-05 ,54.650784959999996
0.0001165 ,74.56
0.0001167 ,74.688
8.21081805e-05 ,52.54923552
3.10897381e-05 ,19.897432384
2.29791945e-05 ,14.70668448
7.73259622e-05 ,49.488615808
0.00015555 ,99.55200000000002
1.74673709e-05 ,11.179117376
7.34299119e-05 ,46.99514361600001
0.00014254 ,91.2256
7.23522042e-05 ,46.305410687999995
1.63727487e-05 ,10.478559167999999
9.69656959e-05 ,62.058045375999995
4.4419007e-05 ,28.428164480000003
6.13159644e-05 ,39.24221721599999
3.97733552e-05 ,25.454947328
5.87292347e-07 ,0.37586710207999996
3.38959925e-05 ,21.6934352
0.0001136 ,72.704
2.43131519e-05 ,15.560417216
0.00012432 ,79.5648
0.0001265 ,80.96000000000001
0.00013928 ,89.13920000000002
0.00013254 ,84.8256
3.85637673e-06 ,2.4680811072
7.45455949e-06 ,4.7709180736
0.00010927 ,69.9328
2.31418765e-05 ,14.810800959999998
5.60808894e-05 ,35.89176921599999
7.07616019e-05 ,45.287425216
9.74369456e-05 ,62.359645184
0.00014473 ,92.6272
0.00015599 ,99.83359999999999
3.69048646e-05 ,23.619113344
0.00014974 ,95.8336
0.00010652 ,68.1728
3.5927505e-05 ,22.9936032
3.63342641e-05 ,23.253929024
5.42674292e-05 ,34.731154688
0.00012682 ,81.16480000000001
9.32350066e-05 ,59.670404224
5.1874571e-05 ,33.19972544
0.00014522 ,92.9408
3.70011218e-05 ,23.680717951999995
0.00014343 ,91.7952
2.54794786e-05 ,16.306866304
3.70344794e-05 ,23.702066816
0.00013462 ,86.1568
0.00014384 ,92.0576
2.77187882e-05 ,17.740024448
0.00014277 ,91.37279999999998
7.51348725e-05 ,48.0863184
9.85882661e-05 ,63.096490304
3.05007375e-05 ,19.520471999999998
4.36350588e-05 ,27.926437632000003
0.00010876 ,69.6064
0.00010978 ,70.2592
5.49528242e-06 ,3.5169807488
4.74351224e-05 ,30.358478336
2.88023445e-06 ,1.843350048
9.35750889e-05 ,59.888056896
5.70541265e-06 ,3.6514640959999998
9.42882802e-05 ,60.344499328000005
0.000126 ,80.64
0.00013008 ,83.2512
6.65961717e-05 ,42.621549888
9.96328238e-05 ,63.765007232
1.63853582e-06 ,1.0486629248
6.04539479e-05 ,38.690526656
0.00013185 ,84.384
0.00015149 ,96.95360000000001
3.5361222e-05 ,22.631182080000002
0.00014461 ,92.55040000000001
4.76265502e-05 ,30.480992128
0.00013318 ,85.23519999999999
6.28799595e-05 ,40.24317408
0.00015083 ,96.5312
1.17457201e-05 ,7.517260863999999
6.17864662e-05 ,39.543338368
9.4202631e-05 ,60.28968384000001
0.00014412 ,92.2368
8.27136102e-05 ,52.936710528000006
0.00012323 ,78.8672
3.52096966e-06 ,2.2534205824
7.87672733e-05 ,50.411054912
1.35545477e-06 ,0.8674910528
0.00015213 ,97.36319999999999
4.25374217e-05 ,27.223949888
7.09758536e-05 ,45.424546304
0.00013156 ,84.19839999999999
1.33573494e-05 ,8.548703616000001
7.18016659e-05 ,45.95306617600001
1.87825487e-06 ,1.2020831168
5.78199371e-06 ,3.7004759743999998
0.00013288 ,85.0432
3.26159999e-06 ,2.0874239936
5.13540712e-05 ,32.866605568000004
0.00012302 ,78.7328
7.79142436e-05 ,49.86511590399999
0.00012987 ,83.11680000000001
7.99119707e-05 ,51.143661248
1.39796482e-05 ,8.946974848
6.58147924e-05 ,42.121467136
0.00014527 ,92.9728
0.00012823 ,82.06720000000001
0.00015093 ,96.59519999999999
7.36176722e-05 ,47.11531020800001
5.34887087e-05 ,34.232773568
4.06013426e-05 ,25.984859264
6.39758622e-05 ,40.94455180800001
9.96782702e-05 ,63.794092928
0.00013322 ,85.2608
9.1098944e-05 ,58.30332416
4.84258004e-05 ,30.992512255999998
5.26981073e-05 ,33.726788672
3.79285307e-05 ,24.274259647999997
8.76853676e-05 ,56.118635264
5.83328011e-05 ,37.332992704
2.9775145e-05 ,19.0560928
5.98739221e-05 ,38.319310144
7.99974495e-05 ,51.198367680000004
8.34034626e-05 ,53.378216064
4.2016102e-05 ,26.89030528
1.02349815e-05 ,6.550388160000001
8.28984739e-05 ,53.055023296
0.00011666 ,74.6624
5.40979467e-06 ,3.4622685887999998
3.57388224e-05 ,22.872846335999995
2.65829222e-05 ,17.013070208
0.00011187 ,71.5968
0.0001448 ,92.672
0.00014983 ,95.8912
2.96953099e-05 ,19.004998336
3.47897866e-05 ,22.265463424000004
0.00012973 ,83.0272
3.34038132e-05 ,21.378440448
4.86997704e-05 ,31.167853056000002
3.81455882e-05 ,24.413176447999998
0.00010053 ,64.3392
0.00011849 ,75.8336
8.17502288e-05 ,52.320146432
0.00015576 ,99.6864
0.00012331 ,78.9184
3.75004277e-05 ,24.000273728
8.85790236e-05 ,56.690575104000004
8.10014383e-05 ,51.840920512000004
0.00011841 ,75.7824
4.64103328e-06 ,2.9702612991999997
0.0001474 ,94.336
8.54809191e-05 ,54.707788224
9.85928965e-05 ,63.09945376
0.00011138 ,71.2832
8.84133561e-05 ,56.584547904000004
2.58181053e-05 ,16.523587392
2.24577854e-05 ,14.372982656
4.08126395e-05 ,26.12008928
6.35752593e-05 ,40.68816595199999
4.42381695e-05 ,28.31242848
0.00013973 ,89.4272
2.13846464e-05 ,13.686173696
0.00010585 ,67.744
0.00010794 ,69.0816
0.00012389 ,79.28960000000001
6.90720822e-05 ,44.206132608
7.41052704e-05 ,47.42737305599999
7.83366336e-05 ,50.135445503999996
0.00013379 ,85.62559999999999
1.44324221e-05 ,9.236750144
0.00015543 ,99.47519999999999
9.97670736e-05 ,63.85092710400001
9.99342627e-05 ,63.957928128
9.17679454e-05 ,58.731485056000004
0.00012653 ,80.9792
3.42527823e-05 ,21.921780672
1.61805578e-05 ,10.355556992
8.43526699e-05 ,53.985708736
1.13463403e-05 ,7.261657791999999
6.23635299e-05 ,39.912659136
9.06781228e-05 ,58.033998591999996
1.62761406e-05 ,10.416729984
9.68396693e-05 ,61.977388352
0.00013813 ,88.4032
6.06641065e-05 ,38.82502816
0.00013067 ,83.62879999999998
8.03906566e-05 ,51.450020224
0.00013328 ,85.29920000000001
7.79579847e-05 ,49.89311020800001
4.31269292e-05 ,27.601234687999998
9.60902269e-05 ,61.497745216000006
5.77500207e-05 ,36.960013247999996
7.85010599e-05 ,50.240678336
5.96604592e-05 ,38.182693888
0.00015223 ,97.4272
0.00012181 ,77.9584
4.52513683e-06 ,2.8960875712
0.0001558 ,99.71199999999999
7.57325815e-05 ,48.468852160000004
3.60308673e-05 ,23.059755071999998
9.86637633e-05 ,63.144808512
2.30594526e-05 ,14.758049664
8.48656454e-05 ,54.31401305599999
3.82938796e-05 ,24.508082944
2.07182243e-05 ,13.259663552000001
0.00014593 ,93.3952
0.00011767 ,75.30879999999999
2.09992763e-06 ,1.3439536832
4.27063667e-05 ,27.332074688000002
4.4515395e-05 ,28.4898528
0.00014499 ,92.7936
6.16345014e-06 ,3.9446080896
3.80960173e-06 ,2.4381451072
1.11852886e-05 ,7.158584703999999
0.00010989 ,70.3296
0.00014541 ,93.06240000000001
0.00014184 ,90.7776
7.41957442e-05 ,47.485276287999994
1.66903091e-05 ,10.681797824
8.5857933e-05 ,54.94907712
0.00010159 ,65.0176
0.00014252 ,91.2128
3.35802978e-05 ,21.491390592
1.79079221e-05 ,11.461070144
6.20550093e-05 ,39.71520595199999
5.18318863e-05 ,33.172407232
0.00010624 ,67.9936
5.86605483e-05 ,37.542750911999995
0.00011078 ,70.89920000000001
2.50619989e-05 ,16.039679296
8.50382188e-05 ,54.424460032000006
0.00015251 ,97.60639999999998
7.97010524e-05 ,51.008673536
3.28118339e-06 ,2.0999573696000002
9.66958845e-05 ,61.88536608
0.00010833 ,69.3312
6.30204426e-05 ,40.333083264
2.39916666e-05 ,15.354666624
6.81363888e-06 ,4.3607288832
9.92713081e-05 ,63.533637184
8.73907307e-06 ,5.5930067648
5.1421787e-05 ,32.909943680000005
8.59729508e-05 ,55.022688511999995
4.7388537e-06 ,3.032866368
0.00010979 ,70.2656
8.34862884e-05 ,53.431224576
8.41830074e-05 ,53.877124736
2.18678896e-06 ,1.3995449344000002
9.06080717e-05 ,57.989165888
0.00013919 ,89.08160000000001
4.74881038e-05 ,30.392386432000002
0.0001022 ,65.408
8.93571868e-05 ,57.18859955199999
8.80553717e-05 ,56.355437888
1.4209876e-05 ,9.09432064
6.05106381e-05 ,38.726808384
9.49829326e-05 ,60.789076864
2.05634097e-05 ,13.160582208000001
0.00013113 ,83.9232
4.40318789e-05 ,28.180402496
2.94134313e-05 ,18.824596032000002
5.81421756e-05 ,37.210992384
0.0001482 ,94.848
4.13862416e-05 ,26.487194624000004
0.00014551 ,93.1264
5.7670879e-05 ,36.90936256
2.48425162e-05 ,15.899210367999999
0.00011307 ,72.3648
1.64811229e-05 ,10.547918656
8.46137784e-05 ,54.152818176000004
3.49820546e-05 ,22.388514944
