SubstitutionRate,Theta
0.00019516 ,233.41136
0.00025529 ,305.32683999999995
0.00036139 ,432.22244
0.00020899 ,249.95203999999998
0.00027781 ,332.26076
0.00023316 ,278.85936
0.00025515 ,305.1594
6.24469999e-06 ,7.46866118804
0.00038425 ,459.563
0.00011398 ,136.32008
0.00035746 ,427.52216
0.00016144 ,193.08224
0.00015186 ,181.62456
0.00020175 ,241.29299999999998
0.00033489 ,400.52844000000005
7.78585656e-05 ,93.1188444576
0.00028061 ,335.60956
0.00015818 ,189.18328000000002
0.00041563 ,497.09348
3.71526644e-05 ,44.4345866224
0.00028078 ,335.81288000000006
0.00038101 ,455.68796
2.46398334e-05 ,29.4692407464
7.79876035e-05 ,93.273173786
0.00032971 ,394.33316
8.96262692e-05 ,107.1930179632
0.00017476 ,209.01296
0.00027186 ,325.14456
8.79357662e-05 ,105.1711763752
0.0001352 ,161.69920000000002
0.0003534 ,422.66640000000007
0.00031471 ,376.39315999999997
0.0001121 ,134.07160000000002
0.00031716 ,379.32336
0.00013161 ,157.40556
0.0001043 ,124.7428
8.48439638e-05 ,101.47338070480001
0.00031037 ,371.20252000000005
2.10655506e-05 ,25.1943985176
2.56570345e-05 ,30.685813261999996
0.00035576 ,425.48896
2.14985711e-05 ,25.7122910356
0.00025351 ,303.19795999999997
0.00011477 ,137.26492
0.00023124 ,276.56304
6.26052681e-05 ,74.8759006476
0.00010364 ,123.95344000000001
0.00024376 ,291.53696
0.00037774 ,451.77704
0.00037613 ,449.85148000000004
9.28135652e-05 ,111.00502397919999
0.00026207 ,313.43571999999995
0.00038111 ,455.80756
0.0001586 ,189.68560000000002
0.00019237 ,230.07452
1.7206084e-05 ,20.578476464
6.79533095e-05 ,81.27215816200001
0.00018409 ,220.17164
0.00033452 ,400.08592
0.00012003 ,143.55588
0.0001585 ,189.566
0.00036601 ,437.74796
0.00036191 ,432.84436
0.00013531 ,161.83076000000003
0.0001143 ,136.7028
0.00011834 ,141.53464
0.00020561 ,245.90956000000003
4.86276398e-05 ,58.15865720080001
0.00025968 ,310.57728
0.00026114 ,312.32344
0.00020416 ,244.17536
0.00027246 ,325.86215999999996
0.00010005 ,119.6598
5.09336316e-05 ,60.91662339359999
0.00022789 ,272.55643999999995
9.56199495e-05 ,114.361459602
7.34829996e-05 ,87.8856675216
0.00021799 ,260.71603999999996
2.59286305e-05 ,31.010642078
0.00040257 ,481.47371999999996
0.00010974 ,131.24904
5.13131999e-05 ,61.37058708039999
7.72828177e-06 ,9.24302499692
0.00034302 ,410.25192
9.60668223e-05 ,114.8959194708
0.00017823 ,213.16308
8.85637612e-05 ,105.9222583952
0.00012006 ,143.59176
0.00033385 ,399.28460000000007
0.00041685 ,498.5526
0.00014592 ,174.52032000000003
0.00019401 ,232.03596
0.00035867 ,428.96932
0.0003169 ,379.0124
0.00024428 ,292.15888
6.90029607e-05 ,82.52754099719999
0.00035016 ,418.79136000000005
0.00011898 ,142.30008
4.25325652e-05 ,50.8689479792
0.00016666 ,199.32536
0.00030191 ,361.08436
0.00010928 ,130.69888
0.00025406 ,303.85576000000003
0.00012294 ,147.03624000000002
5.17993073e-05 ,61.9519715308
0.0002654 ,317.4184
0.00012773 ,152.76508
3.03327816e-05 ,36.2780067936
8.46686547e-05 ,101.2637110212
8.56864298e-05 ,102.4809700408
0.00040914 ,489.33144
3.72285888e-05 ,44.5253922048
7.66828629e-05 ,91.7127040284
0.00025947 ,310.32611999999995
9.96716124e-05 ,119.2072484304
0.00013514 ,161.62744
0.00010512 ,125.72352
0.0002127 ,254.3892
6.64844947e-05 ,79.5154556612
3.76047111e-05 ,44.9752344756
3.80932294e-05 ,45.5595023624
0.00025163 ,300.94947999999994
0.00038823 ,464.32307999999995
0.00014601 ,174.62796
6.03692909e-05 ,72.2016719164
1.9419863e-05 ,23.226156147999998
3.88734221e-05 ,46.4926128316
0.00020338 ,243.24248
7.13456847e-05 ,85.32943890119999
0.00017904 ,214.13184
5.48434229e-05 ,65.5927337884
0.00010224 ,122.27904
0.00015427 ,184.50691999999998
0.00013246 ,158.42216
0.00029537 ,353.26251999999994
0.00025794 ,308.49624
0.00029357 ,351.10972
0.00034554 ,413.26583999999997
0.00040875 ,488.865
0.00013112 ,156.81952
3.1058131e-05 ,37.145524676
0.00010451 ,124.99396
0.00019915 ,238.1834
0.00027141 ,324.60636
0.0001951 ,233.3396
0.00037616 ,449.88736
0.00035246 ,421.5421600000001
0.00012122 ,144.97912
9.42532408e-05 ,112.7268759968
0.00033537 ,401.10252
0.00025016 ,299.19136
6.64366324e-05 ,79.4582123504
0.00039494 ,472.34824
0.00035519 ,424.80724
0.00022689 ,271.36044
8.29036013e-05 ,99.15270715480001
0.00040818 ,488.18327999999997
0.00015532 ,185.76271999999997
0.00016782 ,200.71272
4.00150911e-05 ,47.858048955600005
1.26710305e-05 ,15.154552478
0.00032644 ,390.42224
0.00039164 ,468.40144
0.00011396 ,136.29616000000001
0.00036695 ,438.8722
8.65131741e-05 ,103.4697562236
0.00015666 ,187.36536000000004
0.00030508 ,364.87568000000005
1.07663563e-05 ,12.8765621348
0.00040068 ,479.21328
1.63295954e-05 ,19.5301960984
0.00024936 ,298.23456
6.52758052e-05 ,78.06986301920001
0.00024423 ,292.09908
0.00022351 ,267.31796
0.0004017 ,480.4332
0.00039796 ,475.96016
0.00027573 ,329.77308000000005
