SubstitutionRate,Theta
4.19908298e-05 ,13.605028855199999
6.49704919e-05 ,21.050439375600003
4.91154277e-06 ,1.59133985748
0.00014252 ,46.176480000000005
0.0003254 ,105.42960000000001
0.00027798 ,90.06552
0.00032316 ,104.70384
0.00028119 ,91.10556
0.00017219 ,55.789559999999994
0.00010798 ,34.98552
0.00022364 ,72.45936
3.09625887e-05 ,10.0318787388
0.00038217 ,123.82307999999999
0.00033985 ,110.11139999999999
0.00029126 ,94.36824
0.0001835 ,59.454
0.00016858 ,54.61991999999999
9.04217274e-05 ,29.296639677599998
5.54388931e-05 ,17.962201364400002
3.28429193e-05 ,10.6411058532
0.00029222 ,94.67927999999999
0.00018385 ,59.56739999999999
0.00034717 ,112.48307999999999
0.00034653 ,112.27572
2.72432091e-05 ,8.8267997484
0.00029027 ,94.04748000000001
1.71191654e-05 ,5.5466095896
0.00029564 ,95.78736
0.00030632 ,99.24767999999999
0.0002445 ,79.21799999999999
0.00026832 ,86.93568
0.00018166 ,58.857839999999996
3.17169525e-05 ,10.27629261
0.00022084 ,71.55216
0.00023915 ,77.4846
0.00025121 ,81.39204
0.00038018 ,123.17831999999999
0.00014249 ,46.166760000000004
0.00025543 ,82.75932
0.00012861 ,41.66964
0.0001536 ,49.7664
0.00031137 ,100.88387999999999
0.00012787 ,41.429880000000004
0.00024941 ,80.80884
0.00034238 ,110.93111999999999
0.00037606 ,121.84344
9.59232965e-05 ,31.079148066000002
0.00029793 ,96.52932000000001
0.00028468 ,92.23631999999999
2.52776683e-05 ,8.189964529200001
4.31355417e-05 ,13.9759155108
0.0001933 ,62.6292
0.00021924 ,71.03376
4.3266153e-05 ,14.018233572
0.00030233 ,97.95492
2.32890667e-05 ,7.5456576108
0.00021101 ,68.36724
0.00036377 ,117.86148000000001
0.00031468 ,101.95632
5.40460326e-05 ,17.5109145624
2.53811216e-05 ,8.2234833984
0.00032086 ,103.95864000000002
0.00036528 ,118.35072
0.00021601 ,69.98724
3.66637576e-06 ,1.18790574624
0.00019331 ,62.63244
0.00018774 ,60.82776
0.00033154 ,107.41896
2.82935879e-06 ,0.9167122479600001
0.00033893 ,109.81332
0.00026732 ,86.61168
0.0002558 ,82.8792
0.00034152 ,110.65248
0.00031732 ,102.81168
0.00013395 ,43.399800000000006
0.00013449 ,43.57476
0.00014735 ,47.741400000000006
1.28317272e-05 ,4.1574796128000004
0.00030125 ,97.60499999999999
0.00030227 ,97.93548
7.27864118e-05 ,23.582797423200002
0.00018434 ,59.72615999999999
0.00038504 ,124.75296
0.00019343 ,62.671319999999994
4.26088853e-05 ,13.8052788372
0.00018861 ,61.10964
0.00010277 ,33.29748
0.00025763 ,83.47212
0.00032298 ,104.64551999999999
9.74110744e-05 ,31.561188105600003
0.00027492 ,89.07408
0.00037763 ,122.35212000000001
0.00019622 ,63.57527999999999
4.73500844e-06 ,1.5341427345599998
0.0002202 ,71.3448
0.00028814 ,93.35736
1.84008987e-05 ,5.9618911788
0.00022684 ,73.49615999999999
0.00027741 ,89.88083999999999
0.00029819 ,96.61356
