SubstitutionRate,Theta
0.00071395 ,488.3418
6.20179191e-05 ,42.42025666440001
0.00020805 ,142.3062
0.00019853 ,135.79452
0.00066114 ,452.21975999999995
0.00043336 ,296.41823999999997
0.00042655 ,291.7602
0.0007085 ,484.61400000000003
0.00038732 ,264.92688
0.00016004 ,109.46735999999999
0.00047169 ,322.63596
0.00071734 ,490.66056
0.00024408 ,166.95072000000002
0.00025581 ,174.97403999999997
0.00063639 ,435.29076000000003
4.95437193e-05 ,33.8879040012
0.00071614 ,489.83976
0.00017874 ,122.25816
0.00065903 ,450.77652
0.00059026 ,403.73784
0.00024617 ,168.38027999999997
0.00053868 ,368.45712000000003
0.00058023 ,396.87732
0.0001338 ,91.5192
0.00021535 ,147.29940000000002
0.00024096 ,164.81664
6.51613383e-05 ,44.5703553972
0.00018114 ,123.89976
0.00069719 ,476.87796
2.51606982e-05 ,17.209917568799998
0.00041387 ,283.08708
5.35985947e-05 ,36.6614387748
0.00051643 ,353.23812000000004
0.0002775 ,189.81000000000003
0.00034213 ,234.01692
0.00031388 ,214.69392
0.00018563 ,126.97091999999999
0.00068867 ,471.05028
0.00034879 ,238.57236000000003
0.00067012 ,458.36207999999993
8.0021121e-05 ,54.734446764
0.00049141 ,336.12444
5.00310174e-05 ,34.221215901600004
0.00063769 ,436.17996
0.00047839 ,327.21876
0.00030519 ,208.74996000000002
0.00030294 ,207.21096000000003
0.00050361 ,344.46924
0.00023317 ,159.48828
0.00036093 ,246.87612
0.00021323 ,145.84932
0.00045498 ,311.20632
0.00043335 ,296.4114
0.00013634 ,93.25656000000001
0.00029522 ,201.93048
0.00052515 ,359.2026
0.00071744 ,490.72896
0.00048842 ,334.07928000000004
0.00043555 ,297.9162
0.00025041 ,171.28044000000003
4.23987431e-05 ,29.0007402804
6.32212797e-06 ,4.32433553148
0.00069444 ,474.99696000000006
0.00059679 ,408.20436
1.47058497e-05 ,10.0588011948
0.00013464 ,92.09376
0.00040889 ,279.68076
0.00043261 ,295.90524
0.00062772 ,429.36048000000005
0.000451 ,308.484
0.00056866 ,388.96344000000005
0.00043472 ,297.34848
0.00060912 ,416.63808
0.00039545 ,270.4878
0.0002499 ,170.9316
0.00024463 ,167.32692
0.00016022 ,109.59048
0.00041746 ,285.54264
0.00042797 ,292.73148000000003
0.0001064 ,72.77759999999999
0.00072441 ,495.49644
0.00054603 ,373.48452000000003
0.00041359 ,282.89556
8.56452716e-05 ,58.581365774400005
0.00042386 ,289.92024000000004
0.00026987 ,184.59108
0.0006914 ,472.9176
0.00012357 ,84.52188000000001
0.00064635 ,442.10339999999997
0.0007291 ,498.70439999999996
0.00014463 ,98.92692000000001
0.00063003 ,430.94052
0.00017149 ,117.29916
0.00023517 ,160.85628
2.13250577e-05 ,14.5863394668
0.00068243 ,466.7821200000001
0.00062176 ,425.28384
0.0003083 ,210.87720000000002
0.00015558 ,106.41672
0.00041168 ,281.58912
0.00023138 ,158.26392
0.00027539 ,188.36675999999997
0.00015557 ,106.40988000000002
3.50622299e-05 ,23.9825652516
0.00025964 ,177.59375999999997
0.0005494 ,375.7896
0.00058943 ,403.17012
0.00029671 ,202.94964
0.00028914 ,197.77176
0.00017654 ,120.75335999999999
0.00052833 ,361.37772000000007
0.00046493 ,318.01212
0.00038689 ,264.63275999999996
0.00038945 ,266.3838
0.00015034 ,102.83256
0.00061045 ,417.54780000000005
0.00050461 ,345.15324
0.00036398 ,248.96232
0.00016434 ,112.40856
0.00016593 ,113.49611999999999
0.00024693 ,168.90012000000002
0.00067711 ,463.14324
0.00017767 ,121.52628
7.13186716e-05 ,48.78197137440001
0.0006103 ,417.44520000000006
0.00057104 ,390.59136
0.00057378 ,392.46551999999997
0.00039384 ,269.38656000000003
0.00061528 ,420.85151999999994
0.00049058 ,335.55672
0.00013695 ,93.67379999999999
0.00052503 ,359.12052
0.00073022 ,499.47048
0.00063778 ,436.24152000000004
0.0005831 ,398.84040000000005
0.00045729 ,312.78636
0.00045055 ,308.1762
0.00069004 ,471.98735999999997
0.0001657 ,113.33879999999999
0.00072154 ,493.53335999999996
0.00017674 ,120.89015999999998
0.0001326 ,90.69839999999999
0.00064911 ,443.99124000000006
0.00070897 ,484.93548
0.00071411 ,488.45124000000004
0.00071779 ,490.96836
0.00062919 ,430.3659599999999
0.00029621 ,202.60763999999998
0.00051153 ,349.88651999999996
0.00028978 ,198.20952
0.00010665 ,72.9486
0.00052112 ,356.44608
0.00062406 ,426.85704
0.00015148 ,103.61232
0.00026789 ,183.23676
0.00019967 ,136.57428
0.00033624 ,229.98816000000002
0.00059507 ,407.02788
0.00045554 ,311.58936
0.000354 ,242.136
4.77024886e-05 ,32.6285022024
0.00067475 ,461.529
0.00014999 ,102.59315999999998
0.00056155 ,384.1002
0.00039189 ,268.05276000000003
0.00020633 ,141.12972000000002
0.00060711 ,415.26324000000005
0.00027684 ,189.35855999999998
0.00068584 ,469.11456
0.00042472 ,290.50847999999996
0.00033238 ,227.34792000000002
0.00066649 ,455.87916
0.00026686 ,182.53224
0.00014891 ,101.85444000000001
0.00057079 ,390.42035999999996
0.00039694 ,271.50696
0.00035497 ,242.79948000000002
0.00064861 ,443.64924
0.00071556 ,489.44304
0.00050487 ,345.33108000000004
0.00057324 ,392.09616000000005
0.00029765 ,203.59259999999998
0.00047768 ,326.73312
0.00026298 ,179.87832
