SubstitutionRate,Theta
0.00013408 ,108.33663999999999
0.00010759 ,86.93272
0.00014212 ,114.83296
0.00014884 ,120.26272
4.52516481e-05 ,36.5633316648
0.00019998 ,161.58383999999998
0.00024021 ,194.08968000000002
9.60886357e-05 ,77.6396176456
0.00024084 ,194.59872
0.00018306 ,147.91248
0.0002228 ,180.0224
5.88971703e-06 ,4.75889136024
0.00020205 ,163.2564
0.0001635 ,132.10799999999998
0.00010538 ,85.14704
0.00012554 ,101.43632
7.28511066e-05 ,58.86369413279999
0.00014223 ,114.92184
0.00023848 ,192.69183999999998
0.00016176 ,130.70208
0.00021657 ,174.98855999999998
5.53614768e-06 ,4.473207325440001
6.17955023e-05 ,49.9307658584
3.4315153e-05 ,27.726643624
0.00019731 ,159.42648
0.00021702 ,175.35216000000003
0.0002457 ,198.5256
0.00015029 ,121.43432
1.22663256e-05 ,9.911191084799999
0.00014454 ,116.78832
5.3750992e-05 ,43.430801536
0.00018715 ,151.2172
0.00020059 ,162.07672
7.92033959e-05 ,63.9963438872
4.40787043e-05 ,35.6155930744
2.20661806e-05 ,17.8294739248
0.00015223 ,123.00184
0.00011107 ,89.74456
0.00010223 ,82.60184
0.00015635 ,126.33080000000001
0.00011459 ,92.58872
8.27035493e-06 ,6.68244678344
0.00013393 ,108.21544
0.00024416 ,197.28127999999998
0.00024613 ,198.87304
9.86021383e-05 ,79.6705277464
0.00011163 ,90.19704
2.34532692e-05 ,18.950241513599998
7.43470896e-05 ,60.0724483968
1.90885607e-05 ,15.423557045599999
5.57869437e-07 ,0.450758505096
5.08631515e-05 ,41.097426412000004
7.39265313e-05 ,59.7326372904
3.78400983e-05 ,30.5747994264
0.00021182 ,171.15055999999998
7.95574437e-05 ,64.28241450959999
0.0001465 ,118.37200000000001
2.59983381e-05 ,21.0066571848
4.10771107e-05 ,33.1903054456
0.00012247 ,98.95576000000001
9.84927495e-05 ,79.582141596
6.15662489e-05 ,49.7455291112
7.76608809e-05 ,62.749991767199994
0.00012542 ,101.33936
0.00014932 ,120.65055999999998
0.00013398 ,108.25583999999999
0.00014432 ,116.61056
4.89526404e-05 ,39.553733443199995
0.00016481 ,133.16647999999998
8.67826203e-05 ,70.1203572024
0.0001921 ,155.2168
7.2762835e-05 ,58.79237068
4.23519936e-05 ,34.2204108288
7.16833404e-05 ,57.9201390432
8.28751704e-05 ,66.9631376832
0.00022219 ,179.52952
4.67374808e-05 ,37.7638844864
1.24381714e-05 ,10.0500424912
3.28675426e-05 ,26.5569744208
0.00016826 ,135.95408
0.00015989 ,129.19111999999998
6.05313177e-05 ,48.9093047016
8.30315193e-05 ,67.08946759439999
0.00016323 ,131.88984
0.00013278 ,107.28624
4.76413438e-05 ,38.4942057904
4.73147201e-05 ,38.2302938408
0.00016663 ,134.63704
9.87601908e-05 ,79.7982341664
0.00011094 ,89.63952
0.00021158 ,170.95664
0.0002355 ,190.28400000000002
5.69670189e-05 ,46.0293512712
0.00010267 ,82.95736000000001
0.00021856 ,176.59648
6.19804017e-05 ,50.08016457360001
0.00018783 ,151.76664
0.00016709 ,135.00871999999998
3.76461191e-05 ,30.4180642328
0.00011774 ,95.13392
6.71390515e-05 ,54.248353612
0.00010561 ,85.33288
5.41386359e-05 ,43.744017807199995
9.05477063e-05 ,73.1625466904
4.99769445e-05 ,40.38137115599999
8.89257899e-05 ,71.8520382392
4.62570167e-05 ,37.3756694936
0.00014098 ,113.91184
5.8479506e-05 ,47.251440848
0.00016959 ,137.02872000000002
1.28961541e-05 ,10.4200925128
0.00017117 ,138.30535999999998
7.56118422e-05 ,61.0943684976
6.1883334e-05 ,50.001733871999996
4.01477441e-05 ,32.4393772328
5.66759171e-05 ,45.7941410168
8.19207124e-05 ,66.1919356192
0.00012771 ,103.18968000000001
7.08258106e-05 ,57.22725496480001
4.20298935e-05 ,33.960153948
0.00023174 ,187.24592
0.00013245 ,107.01959999999998
0.00013395 ,108.23160000000001
0.00024062 ,194.42096
0.00010423 ,84.21784000000001
2.25839283e-05 ,18.2478140664
0.00016326 ,131.91408
0.00014842 ,119.92336
0.00016026 ,129.49007999999998
0.00020262 ,163.71696
0.00022756 ,183.86847999999998
0.00022261 ,179.86888
0.00022857 ,184.68456
8.73747501e-05 ,70.5987980808
0.00020628 ,166.67424000000003
2.83212412e-05 ,22.8835628896
0.00014443 ,116.69944
9.72809704e-05 ,78.6030240832
3.18830193e-06 ,2.57614795944
1.73697571e-05 ,14.0347637368
0.00016485 ,133.1988
3.87396491e-05 ,31.301636472800002
8.67174404e-06 ,7.00676918432
0.00012681 ,102.46247999999999
0.00010493 ,84.78344
0.00013308 ,107.52864000000001
0.00010505 ,84.88040000000001
0.00021544 ,174.07552
2.98606927e-05 ,24.1274397016
0.00017794 ,143.77552
0.00024706 ,199.62448
7.33478702e-05 ,59.265079121599996
0.00010472 ,84.61376
0.00020864 ,168.58112000000003
1.31989467e-05 ,10.6647489336
0.00021466 ,173.44528000000003
0.00014696 ,118.74367999999998
0.00010175 ,82.214
6.98004018e-05 ,56.3987246544
0.00011835 ,95.6268
0.00011978 ,96.78224
0.00010224 ,82.60992
0.00015703 ,126.88024
0.00010667 ,86.18936
0.0001862 ,150.4496
0.00017204 ,139.00832000000003
5.62166832e-05 ,45.4230800256
0.00016071 ,129.85368
0.00022669 ,183.16552000000001
0.00022653 ,183.03624
0.0002311 ,186.7288
0.00014977 ,121.01415999999999
0.00012176 ,98.38207999999999
2.80323001e-06 ,2.26500984808
2.54015423e-05 ,20.524446178399998
3.20413176e-05 ,25.889384620799994
1.43708472e-05 ,11.6116445376
0.00018409 ,148.74472
0.00010742 ,86.79536
0.00020723 ,167.44183999999998
0.00021534 ,173.99472
0.00010992 ,88.81536
5.41064296e-05 ,43.717995116800004
0.00012987 ,104.93496
0.00024139 ,195.04312
0.00019901 ,160.80008
7.1161246e-05 ,57.498286768
0.00024353 ,196.77224
8.54450221e-05 ,69.03957785680001
3.45902808e-06 ,2.79489468864
1.38177017e-05 ,11.1647029736
